,tms_loading,date_loading,id_vendor,vendor,os,brand,model,price,original_price,ram,memory,sim,gps,a_gps,color,display_type,display_size,carrier,battery_capacity,height,width,length,weight
215,2020-08-05 08:12:10.630353,2020-08-05,1,MediaWorld,Android,HUAWEI,P Smart 2020 Blue,177.99,199.99,4 GB,128 GB,Dual SIM,Sì,Sì,Blue,LCD,"6,21",No,3400 mAh,"15,53","7,35","0,82 cm","0,163"
216,2020-08-05 08:12:36.977572,2020-08-05,1,MediaWorld,Android,HUAWEI,P30 Pro New Edit Black,849.00,849.00,8 GB,256 GB,Dual SIM,Sì,Sì,Black,Oled,"6,47",No,4200 mAh,"15,8","7,34","0,841 cm","0,192"
217,2020-08-05 08:12:58.514716,2020-08-05,1,MediaWorld,Ios,APPLE,iPhone SE 64GB,669.00,728.99,,64 GB,Mono SIM,Sì,Sì,Red,Retina,"4,7",No,,"10,1","10,1","3,4 cm","0,19"
218,2020-08-05 08:13:26.471279,2020-08-05,1,MediaWorld,Ios,APPLE,IPHONE 7,365.00,459.00,,32 GB,Mono SIM,N.d,Sì,Silver/Black,Retina,"4,7",No,,"13,83","6,71","0,71 cm","0,138"
219,2020-08-05 08:13:48.672961,2020-08-05,1,MediaWorld,Android,HUAWEI,P SMART+ 2019,179.99,259.99,3 GB,64 GB,Dual SIM,Sì,Sì,Black,LCD,"6,21",N.d,3400 mAh,,, cm,N.D
220,2020-08-05 08:14:16.680979,2020-08-05,1,MediaWorld,Android,HUAWEI,Mate 30 Pro Silver,679.00,1099.00,8 GB,256 GB,Dual SIM,Sì,Sì,Silver,Oled,"6,53",N.d,4500 mAh,"15,81","7,31","0,88 cm","0,198"
221,2020-08-05 08:14:40.120550,2020-08-05,1,MediaWorld,Android,XIAOMI,Mi 10 Lite 5G 6+128 Grey,319.00,399.00,6 GB,128 GB,Dual SIM,Sì,Sì,Grey,AMOLED,"6,57",No,4160 mAh,"13,71","7,47","0,79 cm","0,192"
222,2020-08-05 08:15:02.372689,2020-08-05,1,MediaWorld,Android,MOTOROLA,Moto G8 power,199.99,249.99,4 GB,64 GB,Dual SIM,Sì,Sì,Blue,LCD,"6,4",No,5000 mAh,"15,5","7,5","0,96 cm","0,197"
223,2020-08-05 08:15:30.378239,2020-08-05,1,MediaWorld,Android,WIKO,Y61,89.99,89.99,1 GB,16 GB,Dual SIM,Sì,Sì,Grey,N.d,"5,99",No,3000 mAh,"16,1","7,8","1,4 cm","0,19"
224,2020-08-05 08:15:52.215496,2020-08-05,1,MediaWorld,Android,ALCATEL,ALCATEL 1,59.99,79.99,1 GB,8 GB,Dual SIM,Sì,Sì,Black,LCD,5,No,2000 mAh,"13,76","6,57","0,98 cm","0,134"
225,2020-08-05 08:16:16.839144,2020-08-05,1,MediaWorld,Android,ALCATEL,ALCATEL 1,59.99,79.99,1 GB,8 GB,Dual SIM,Sì,Sì,Blue,LCD,5,No,2000 mAh,"13,76","6,57","0,98 cm","0,134"
226,2020-08-05 08:16:40.039485,2020-08-05,1,MediaWorld,Ios,APPLE,iPhone XR 128GB Yellow,629.00,789.00,3 GB,128 GB,Mono SIM,Sì,Sì,Yellow,LCD,"6,1",N.d,2942 mAh,"15,09","7,57","0,83 cm","0,194"
227,2020-08-05 08:17:07.716145,2020-08-05,1,MediaWorld,Ios,APPLE,iPhone XR 256GB,699.00,909.00,3 GB,256 GB,Mono SIM,Sì,Sì,Red,LCD,"6,1",N.d,2942 mAh,"15,09","7,57","0,83 cm","0,194"
228,2020-08-05 08:17:34.164164,2020-08-05,1,MediaWorld,Ios,APPLE,iPhone XR 128GB Coral,729.00,789.00,3 GB,128 GB,Mono SIM,Sì,Sì,Coral,LCD,"6,1",N.d,2942 mAh,"15,09","7,57","0,83 cm","0,194"
229,2020-08-05 08:17:56.684780,2020-08-05,1,MediaWorld,Ios,APPLE,iPhone XR 256GB,699.00,909.00,3 GB,256 GB,Mono SIM,Sì,Sì,Black,LCD,"6,1",N.d,2942 mAh,"15,09","7,57","0,83 cm","0,194"
230,2020-08-05 08:18:22.617338,2020-08-05,1,MediaWorld,Ios,APPLE,iPhone XR 256GB,699.00,909.00,3 GB,256 GB,Mono SIM,Sì,Sì,Blue,LCD,"6,1",N.d,2942 mAh,"15,09","7,57","0,83 cm","0,194"
231,2020-08-05 08:18:48.086461,2020-08-05,1,MediaWorld,Ios,APPLE,iPhone XR 256GB,699.00,909.00,3 GB,256 GB,Mono SIM,Sì,Sì,White,LCD,"6,1",N.d,2942 mAh,"15,09","7,57","0,83 cm","0,194"
232,2020-08-05 08:19:16.004821,2020-08-05,1,MediaWorld,Ios,APPLE,iPhone XR 256GB,699.00,909.00,3 GB,256 GB,Mono SIM,Sì,Sì,Yellow,LCD,"6,1",N.d,2942 mAh,"15,09","7,57","0,83 cm","0,194"
233,2020-08-05 08:19:45.861871,2020-08-05,1,MediaWorld,Ios,APPLE,iPhone XR 256GB,909.00,909.00,3 GB,256 GB,Mono SIM,Sì,Sì,Coral,LCD,"6,1",N.d,2942 mAh,"15,09","7,57","0,83 cm","0,194"
234,2020-08-05 08:20:08.475941,2020-08-05,1,MediaWorld,Ios,APPLE,iPhone Xr 128GB Blue,729.00,789.00,3 GB,128 GB,Mono SIM,Sì,Sì,Blue,LCD,"6,1",N.d,2942 mAh,"15,09","7,57","0,83 cm","0,194"
235,2020-08-05 08:20:31.509138,2020-08-05,1,MediaWorld,Ios,APPLE,iPhone XR 64GB,628.15,739.00,3 GB,64 GB,Mono SIM,Sì,Sì,Coral,LCD,"6,1",N.d,2942 mAh,"15,09","7,57","0,83 cm","0,194"
236,2020-08-05 08:20:53.710299,2020-08-05,1,MediaWorld,,HUAWEI,,109.99,129.99,,,,,,,,,,,,,,
237,2020-08-05 08:21:14.438490,2020-08-05,1,MediaWorld,Android,SAMSUNG,Galaxy S10,649.00,1179.00,8 GB,512 GB,Dual SIM,Sì,Sì,White,Dynamic AMOLED,"6,1",No,3400 mAh,"14,99","7,04","0,78 cm","0,157"
238,2020-08-05 08:21:44.455267,2020-08-05,1,MediaWorld,Android,SAMSUNG,Galaxy S10+,724.00,1279.00,8 GB,512 GB,Dual SIM,Sì,Sì,Ceramic White,Dynamic AMOLED,"6,4",No,4100 mAh,"15,76","7,41","0,78 cm","0,175"
239,2020-08-05 08:22:08.428869,2020-08-05,1,MediaWorld,Android,SONY,Xperia X10 Navy,229.99,349.00,3 GB,64 GB,Dual SIM,Sì,Sì,Blue,LCD,6,No,2870 mAh,"15,6","6,8","0,84 cm","0,162"
240,2020-08-05 08:22:32.593596,2020-08-05,1,MediaWorld,Android,SONY,Xperia X10 Silver,229.99,349.00,3 GB,64 GB,Dual SIM,Sì,Sì,Silver,LCD,6,No,2870 mAh,"15,6","6,8","0,84 cm","0,162"
241,2020-08-05 08:22:55.943769,2020-08-05,1,MediaWorld,Android,SONY,Xperia X10 Black,249.99,379.00,3 GB,64 GB,Dual SIM,Sì,Sì,Black,LCD,6,No,2870 mAh,"15,6","6,8","0,84 cm","0,162"
242,2020-08-05 08:23:20.979454,2020-08-05,1,MediaWorld,Android,XIAOMI,Mi 9 6+128/Piano Black,449.65,529.00,6 GB,128 GB,Dual SIM,Sì,Sì,Black,AMOLED,"6,39",N.d,3300 mAh,,, cm,N.D
243,2020-08-05 08:23:42.910228,2020-08-05,1,MediaWorld,Android,SONY,Xperia X10 Plus Black,429.00,429.00,4 GB,64 GB,Dual SIM,Sì,Sì,Black,LCD,"6,5",No,3000 mAh,"16,7","7,3","0,83 cm","0,18"
244,2020-08-05 08:24:06.325361,2020-08-05,1,MediaWorld,Android,HUAWEI,P30,439.00,649.00,6 GB,128 GB,Dual SIM,Sì,N.d,Aurora,Oled,"6,1",No,3650 mAh,"14,91","7,13","0,76 cm","0,165"
245,2020-08-05 08:24:33.179911,2020-08-05,1,MediaWorld,Android,HUAWEI,P30,459.00,649.00,6 GB,128 GB,Dual SIM,Sì,N.d,Black,Oled,"6,1",No,3650 mAh,"14,91","7,13","0,76 cm","0,165"
246,2020-08-05 08:24:59.952266,2020-08-05,1,MediaWorld,Android,HUAWEI,P30 Pro,849.00,849.00,8 GB,128 GB,Dual SIM,Sì,N.d,Amber Sunrise,Oled,"6,47",No,4200 mAh,"15,8","7,34","0,84 cm","0,192"
247,2020-08-05 08:25:24.441196,2020-08-05,1,MediaWorld,Android,LG,K40 Dual,119.99,179.99,2 GB,32 GB,Dual SIM,Sì,Sì,Grey,LCD,"5,7",No,3000 mAh,"7,19","15,3","0,83 cm","0,144"
248,2020-08-05 08:25:53.520924,2020-08-05,1,MediaWorld,Android,SAMSUNG,Galaxy Fold,1999.00,2050.00,12 GB,512 GB,Mono SIM,Sì,Sì,Black,Dynamic AMOLED,"7,3",N.d,4380 mAh,"16,09","11,79","0,69 cm","0,263"
249,2020-08-05 08:26:20.300785,2020-08-05,1,MediaWorld,Android,WIKO,Y60,73.99,79.99,1 GB,16 GB,Dual SIM,Sì,Sì,Cyan,Standard,"5,45",No,2500 mAh,"14,68","7,18","0,93 cm","0,177"
250,2020-08-05 08:26:48.528534,2020-08-05,1,MediaWorld,Android,ALCATEL,3C,129.99,129.99,1 GB,16 GB,Dual SIM,Sì,Sì,Gold,LCD,6,No,3000 mAh,"16,1","7,6","0,79 cm","0,169"
251,2020-08-05 08:27:17.873185,2020-08-05,1,MediaWorld,Android,SAMSUNG,XCover 4s,246.99,269.99,3 GB,32 GB,Dual SIM,Sì,Sì,Black,TFT,5,No,2800 mAh,"14,62","7,33","0,97 cm","0,172"
252,2020-08-05 08:27:47.674695,2020-08-05,1,MediaWorld,Android,SONY,Xperia 1 Black,832.00,949.00,6 GB,128 GB,Dual SIM,Sì,Sì,Black,Oled,"6,5",No,3330 mAh,"16,7","7,2","0,82 cm","0,178"
253,2020-08-05 08:28:15.777017,2020-08-05,1,MediaWorld,Ios,APPLE,iPhone 11 Pro 512GB,1589.00,1589.00,,512 GB,Dual SIM,Sì,Sì,Gold,Oled,"5,8",No,,"14,4","7,14","0,81 cm","0,188"
254,2020-08-05 08:28:37.056298,2020-08-05,1,MediaWorld,Android,HUAWEI,P30 Pro,581.00,799.00,8 GB,128 GB,Dual SIM,Sì,N.d,Mystic Blue,Oled,"6,47",N.d,4200 mAh,"15,8","7,34","0,84 cm","0,192"
255,2020-08-05 08:29:01.518343,2020-08-05,1,MediaWorld,Android,HUAWEI,P30 Pro,849.00,849.00,8 GB,128 GB,Dual SIM,Sì,N.d,Misty Lavender,Oled,"6,47",N.d,4200 mAh,"15,8","7,34","0,84 cm","0,192"
256,2020-08-05 08:29:23.481436,2020-08-05,1,MediaWorld,Android,OPPO,Reno 2,349.00,449.00,8 GB,256 GB,Dual SIM,Sì,Sì,Black,AMOLED,"6,5",No,4000 mAh,16,"7,43","0,95 cm","0,189"
257,2020-08-05 08:29:53.658253,2020-08-05,1,MediaWorld,Android,ALCATEL,3C 2019,101.99,119.99,2 GB,16 GB,Dual SIM,Sì,Sì,Black,LCD,"6,7",No,3000 mAh,"17,34","8,34","0,81 cm","0,185"
258,2020-08-05 08:30:15.922325,2020-08-05,1,MediaWorld,Android,ALCATEL,1S 64,122.99,129.90,"4,096 GB",64 GB,Dual SIM,Sì,Sì,Black,N.d,"5,5",No,3060 mAh,"14,78","7,07","0,86 cm","0,146"
259,2020-08-05 08:30:45.152190,2020-08-05,1,MediaWorld,Android,ALCATEL,1S 64,122.99,129.99,"4,096 GB",64 GB,Dual SIM,Sì,Sì,Blue,N.d,"5,5",No,3060 mAh,"14,78","7,07","0,86 cm","0,146"
260,2020-08-05 08:31:14.769022,2020-08-05,1,MediaWorld,Android,HUAWEI,Nova 5T,429.00,429.00,6 GB,128 GB,Dual SIM,Sì,Sì,Midsummer Purple,LCD,"6,26",No,3750 mAh,"15,425","7,397","0,787 cm","0,174"
261,2020-08-05 08:31:37.385825,2020-08-05,1,MediaWorld,Android,SONY,Xperia 1 Grey,882.00,949.00,6 GB,128 GB,Dual SIM,Sì,Sì,Grey,Oled,"6,5",No,3330 mAh,"16,7","7,2","0,82 cm","0,178"
262,2020-08-05 08:31:59.779697,2020-08-05,1,MediaWorld,Android,LG,K40S,119.99,149.99,2 GB,32 GB,Dual SIM,Sì,Sì,Blue,LCD,"6,1",No,3500 mAh,"15,63","7,39","0,86 cm","0,173"
263,2020-08-05 08:32:23.594869,2020-08-05,1,MediaWorld,Android,LG,K50S,199.99,199.99,3 GB,32 GB,Dual SIM,Sì,Sì,Blue,LCD,"6,5",No,4000 mAh,"16,58","7,75","0,82 cm","0,194"
264,2020-08-05 08:32:51.606156,2020-08-05,1,MediaWorld,Android,MOTOROLA,E6 Plus 2/32,107.99,149.99,2 GB,32 GB,Dual SIM,Sì,Sì,Grey,LCD,"6,1",No,3000 mAh,"15,56","7,31","0,86 cm","0,155"
265,2020-08-05 08:33:20.934172,2020-08-05,1,MediaWorld,Android,MOTOROLA,One Macro,149.99,209.00,4 GB,64 GB,Dual SIM,Sì,Sì,Lavender,LCD,"6,2",No,4000 mAh,"15,76","7,54","0,9 cm","0,183"
266,2020-08-05 08:33:44.429335,2020-08-05,1,MediaWorld,Android,MOTOROLA,Motorola One Macro,149.99,209.00,4 GB,64 GB,Dual SIM,Sì,Sì,Blue,LCD,"6,2",No,4000 mAh,"15,76","7,54","0,9 cm","0,183"
267,2020-08-05 08:34:13.957059,2020-08-05,1,MediaWorld,Android,MOTOROLA,G8 Plus,269.99,269.99,4 GB,64 GB,Dual SIM,Sì,Sì,Red,LCD,"6,3",No,4000 mAh,"15,84","7,58","0,91 cm","0,179"
268,2020-08-05 08:34:42.371756,2020-08-05,1,MediaWorld,Android,MOTOROLA,G8 Plus,199.99,269.00,4 GB,64 GB,Dual SIM,Sì,Sì,Blue,LCD,"6,3",No,4000 mAh,"15,84","7,58","0,91 cm","0,179"
269,2020-08-05 08:35:13.483173,2020-08-05,1,MediaWorld,Android,MOTOROLA,E6 Plus 4/64,129.99,169.99,4 GB,64 GB,Dual SIM,Sì,Sì,Black/Grey,LCD,"6,1",No,3000 mAh,"15,56","7,31","0,86 cm","0,155"
270,2020-08-05 08:35:40.344999,2020-08-05,1,MediaWorld,Android,MOTOROLA,One Action,179.99,279.99,4 GB,128 GB,Dual SIM,Sì,Sì,White,LCD,"6,3",No,3500 mAh,"16,01","7,12","0,92 cm","0,181"
271,2020-08-05 08:36:03.450997,2020-08-05,1,MediaWorld,Android,MOTOROLA,Motorola One Action,179.99,279.99,4 GB,128 GB,Dual SIM,Sì,Sì,Blue,LCD,"6,3",No,3500 mAh,"16,01","7,12","0,92 cm","0,181"
272,2020-08-05 08:36:27.448695,2020-08-05,1,MediaWorld,Android,HUAWEI,Psmart Pro Crystal,259.99,299.99,6 GB,128 GB,Dual SIM,Sì,Sì,Breathing Crystal,LCD,"6,59",No,4000 mAh,"16,31","7,72","0,88 cm","0,206"
273,2020-08-05 08:36:50.425310,2020-08-05,1,MediaWorld,Android,HUAWEI,P40 Pro Silver,1049.00,1049.90,8 GB,256 GB,Dual SIM,Sì,Sì,Silver,Oled,"6,58",No,4200 mAh,"15,82","7,26","0,89 cm","0,209"
274,2020-08-05 08:37:16.010157,2020-08-05,1,MediaWorld,Android,HUAWEI,P40 Silver,699.00,799.90,8 GB,128 GB,Dual SIM,Sì,Sì,Silver,Oled,"6,1",No,3800 mAh,"14,89","7,106","0,85 cm","0,175"
275,2020-08-05 08:37:44.440833,2020-08-05,1,MediaWorld,Android,HUAWEI,P40 Gold,699.00,799.90,8 GB,128 GB,Dual SIM,Sì,Sì,Gold,Oled,"6,1",No,3800 mAh,"14,89","7,106","0,85 cm","0,175"
276,2020-08-05 08:38:08.892375,2020-08-05,1,MediaWorld,Android,HUAWEI,P40 Pro Gold,909.00,1049.90,8 GB,256 GB,Dual SIM,Sì,Sì,Gold,Oled,"6,58",No,4200 mAh,"15,82","7,26","0,89 cm","0,209"
277,2020-08-05 08:38:38.585607,2020-08-05,1,MediaWorld,Android,HUAWEI,P40 Black,615.00,799.90,8 GB,128 GB,Dual SIM,Sì,Sì,Black,Oled,"6,1",No,3800 mAh,"14,89","7,106","0,85 cm","0,175"
278,2020-08-05 08:39:01.369126,2020-08-05,1,MediaWorld,Android,XIAOMI,Xiaomi Mi 10 8+256 Green,753.00,899.00,8 GB,256 GB,Mono SIM,Sì,Sì,Green,Oled,"6,67",No,4780 mAh,"7,48","16,25","0,93 cm","0,21"
279,2020-08-05 08:39:23.346666,2020-08-05,1,MediaWorld,Android,XIAOMI,Xiaomi Mi 10 8+256 Grey,753.00,899.00,8 GB,256 GB,Mono SIM,Sì,Sì,Grey,Oled,"6,67",No,4780 mAh,"7,48","16,25","0,93 cm","0,21"
280,2020-08-05 08:39:46.901193,2020-08-05,1,MediaWorld,Android,HUAWEI,P40 Lite E Blue,159.99,199.00,4 GB,64 GB,Dual SIM,Sì,Sì,Blue,LCD,"6,39",No,4000 mAh,"15,98","7,61","0,81 cm","0,176"
281,2020-08-05 08:40:14.846452,2020-08-05,1,MediaWorld,Android,HUAWEI,P40 Lite E Black,166.99,199.00,4 GB,64 GB,Dual SIM,Sì,Sì,Black,LCD,"6,39",No,4000 mAh,"15,98","7,61","0,81 cm","0,176"
282,2020-08-05 08:40:39.694219,2020-08-05,1,MediaWorld,Android,OPPO,Find X2 Lite,449.10,499.00,8 GB,128 GB,Mono SIM,Sì,Sì,White,AMOLED,"6,4",No,4025 mAh,"16,03","7,43","0,796 cm","0,18"
283,2020-08-05 08:41:03.703095,2020-08-05,1,MediaWorld,Android,HUAWEI,Y6p Purple,135.15,159.00,3 GB,64 GB,Dual SIM,Sì,Sì,Purple,LCD,"6,3",No,5000 mAh,"15,9","7,46","0,9 cm","0,185"
284,2020-08-05 08:41:32.113568,2020-08-05,1,MediaWorld,Android,XIAOMI,Mi 10 Lite 5G 6+128 White,369.00,399.00,6 GB,128 GB,Dual SIM,Sì,Sì,White,AMOLED,"6,57",No,4160 mAh,"13,71","7,47","0,79 cm","0,192"
285,2020-08-05 08:42:00.755189,2020-08-05,1,MediaWorld,Android,XIAOMI,Mi 10 Lite 5G 6+128 Blue,379.00,399.00,6 GB,128 GB,Dual SIM,Sì,Sì,Blue,AMOLED,"6,57",No,4160 mAh,"13,71","7,47","0,79 cm","0,192"
286,2020-08-05 08:42:28.287760,2020-08-05,1,MediaWorld,Android,SAMSUNG,SAMSUNG GALAXY A21s,209.99,209.99,3 GB,32 GB,Dual SIM,Sì,Sì,Black,TFT,"6,5",Vodafone,5000 mAh,"16,37","7,53","0,89 cm","0,192"
287,2020-08-05 08:42:51.009918,2020-08-05,1,MediaWorld,Ios,APPLE,iPhone SE 64GB,669.00,728.99,,64 GB,Mono SIM,Sì,Sì,Black,Retina,"4,7",No,,"10,1","10,1","3,4 cm","0,19"
288,2020-08-05 08:43:18.070694,2020-08-05,1,MediaWorld,Ios,APPLE,iPhone SE 64GB,669.00,728.99,,64 GB,Mono SIM,Sì,Sì,White,Retina,"4,7",No,,"10,1","10,1","3,4 cm","0,19"
289,2020-08-05 08:43:42.574795,2020-08-05,1,MediaWorld,Ios,APPLE,iPhone SE 128GB,749.00,818.00,,128 GB,Mono SIM,Sì,Sì,Black,Retina,"4,7",No,,"4,25","3,64","1,14 cm","0,032"
290,2020-08-05 08:44:13.754200,2020-08-05,1,MediaWorld,Ios,APPLE,iPhone SE 128GB,749.00,818.00,,128 GB,Mono SIM,Sì,Sì,White,Retina,"4,7",No,,"4,25","3,64","1,14 cm","0,032"
291,2020-08-05 08:44:47.500356,2020-08-05,1,MediaWorld,Ios,APPLE,iPhone SE 128GB,749.00,818.00,,128 GB,Mono SIM,Sì,Sì,Red,Retina,"4,7",No,,"4,25","3,64","1,14 cm","0,032"
