,tms_loading,date_loading,id_vendor,vendor,os,brand,model,price,original_price,ram,memory,sim,gps,a_gps,color,display_type,display_size,carrier,battery_capacity,height,width,length,weight
0,2020-08-13 15:01:23.625371,2020-08-13,2,Unieuro,Android  ,Xiaomi,Redmi Note 8T 16,€179.90,€229.90,4   GB,64   GB,Doppia SIM  ,Sì  ,Sì  ,Grigio  ,IPS  ,"6.3   """,No,4000   mAh,161.15   mm,75.4   mm,8.6   mm,199.8   g
1,2020-08-13 15:02:01.698153,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy A20e,€139.90,€169.90,3   GB,32   GB,Doppia SIM  ,Sì  ,Sì  ,Nero  ,PLS  ,"5.8   """,No,3000   mAh,147.4   mm,69.7   mm,8.4   mm,141   g
2,2020-08-13 15:02:53.076178,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy A51,€268.90,€379.90,4   GB,128   GB,Doppia SIM  ,Sì  ,Sì  ,Nero  ,SAMOLED  ,"6.5   """,No,4000   mAh,158.5   mm,73.6   mm,7.9   mm,172   g
3,2020-08-13 15:03:49.773108,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy S10 Lite,€499.00,€679.00,8   GB,128   GB,Doppia SIM  ,Sì  ,Sì  ,Nero  ,SAMOLED  ,"6.7   """,No,4500   mAh,162.5   mm,75.6   mm,8.1   mm,186   g
4,2020-08-13 15:04:42.985259,2020-08-13,2,Unieuro,Android  ,Huawei,P30 lite,€229.00,€299.90,4   GB,128   GB,Dual SIM ibrida  ,Sì  ,Sì  ,Nero  ,IPS  ,"6.15   """,No,3340   mAh,152.9   mm,72.7   mm,7.4   mm,159   g
5,2020-08-13 15:05:23.049752,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy Note10 Lite,€479.00,€629.00,6   GB,128   GB,Doppia SIM  ,Sì  ,Sì  ,Blu  ,SAMOLED  ,"6.7   """,No,4500   mAh,163.7   mm,76.1   mm,8.7   mm,199   g
6,2020-08-13 15:06:11.985816,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy,€595.00,€929.00,8   GB,128   GB,Doppia SIM  ,Sì  ,Sì  ,Grigio  ,Dynamic AMOLED  ,"6.2   """,No,4000   mAh,151.7   mm,69.1   mm,7.9   mm,163   g
7,2020-08-13 15:07:25.495099,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy A20e,€139.90,€169.90,3   GB,32   GB,Doppia SIM  ,Sì  ,Sì  ,Bianco  ,PLS  ,"5.8   """,No,3000   mAh,147.4   mm,69.7   mm,8.4   mm,141   g
8,2020-08-13 15:08:18.712808,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy A30s,€189.90,€259.90,4   GB,128   GB,Doppia SIM  ,Sì  ,Sì  ,Verde  ,SAMOLED  ,"6.4   """,No,4000   mAh,158.5   mm,74.7   mm,7.8   mm,169   g
9,2020-08-13 15:08:59.725827,2020-08-13,2,Unieuro,Android  ,Huawei,P30 lite,€229.00,€299.90,4   GB,128   GB,Dual SIM ibrida  ,Sì  ,Sì  ,Blu  ,IPS  ,"6.15   """,No,3340   mAh,152.9   mm,72.7   mm,7.4   mm,159   g
10,2020-08-13 15:09:48.736274,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy A30s,€189.90,€259.90,4   GB,128   GB,Doppia SIM  ,Sì  ,Sì  ,Bianco  ,SAMOLED  ,"6.4   """,No,4000   mAh,158.5   mm,74.7   mm,7.8   mm,169   g
11,2020-08-13 15:10:30.349968,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy A71,€369.90,€479.90,6   GB,128   GB,Doppia SIM  ,Sì  ,Sì  ,Nero  ,SAMOLED  ,"6.7   """,No,4500   mAh,163.6   mm,76   mm,7.7   mm,179   g
12,2020-08-13 15:11:15.159617,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy A20e,€139.90,€169.90,3   GB,32   GB,Doppia SIM  ,Sì  ,Sì  ,Blu  ,PLS  ,"5.8   """,No,3000   mAh,147.4   mm,69.7   mm,8.4   mm,141   g
13,2020-08-13 15:12:08.830889,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy A51,€268.90,€379.90,4   GB,128   GB,Doppia SIM  ,Sì  ,Sì  ,Bianco  ,SAMOLED  ,"6.5   """,No,4000   mAh,158.5   mm,73.6   mm,7.9   mm,172   g
14,2020-08-13 15:13:09.463521,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy S10 Lite,€499.00,€679.00,8   GB,128   GB,Doppia SIM  ,Sì  ,Sì  ,Bianco  ,SAMOLED  ,"6.7   """,No,4500   mAh,162.5   mm,75.6   mm,8.1   mm,186   g
15,2020-08-13 15:13:58.143821,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy S10 Lite,€499.00,€679.00,8   GB,128   GB,Doppia SIM  ,Sì  ,Sì  ,Blu  ,SAMOLED  ,"6.7   """,No,4500   mAh,162.5   mm,75.6   mm,8.1   mm,186   g
16,2020-08-13 15:14:45.780076,2020-08-13,2,Unieuro,Android  ,realme,5,€147.00,€199.90,4   GB,128   GB,Doppia SIM  ,Sì  ,Sì  ,Blu  ,IPS  ,"6.5   """,No,5000   mAh,164.4   mm,75.6   mm,9.3   mm,198   g
17,2020-08-13 15:15:26.216395,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy A51,€268.90,€379.90,4   GB,128   GB,Doppia SIM  ,Sì  ,Sì  ,Blu  ,SAMOLED  ,"6.5   """,No,4000   mAh,158.5   mm,73.6   mm,7.9   mm,172   g
18,2020-08-13 15:16:32.245787,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy A71,€369.90,€479.90,6   GB,128   GB,Doppia SIM  ,Sì  ,Sì  ,Argento  ,SAMOLED  ,"6.7   """,No,4500   mAh,163.6   mm,76   mm,7.7   mm,179   g
19,2020-08-13 15:17:20.744778,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy A71,€369.90,€479.90,6   GB,128   GB,Doppia SIM  ,Sì  ,Sì  ,Blu  ,SAMOLED  ,"6.7   """,No,4500   mAh,163.6   mm,76   mm,7.7   mm,179   g
20,2020-08-13 15:18:05.798279,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy Note10 Lite,€479.00,€629.00,6   GB,128   GB,Doppia SIM  ,Sì  ,Sì  ,Nero  ,SAMOLED  ,"6.7   """,No,4500   mAh,163.7   mm,76.1   mm,8.7   mm,199   g
21,2020-08-13 15:18:55.287679,2020-08-13,2,Unieuro,Android  ,Huawei,P30 lite,€229.00,€299.90,4   GB,128   GB,Dual SIM ibrida  ,Sì  ,Sì  ,Bianco  ,IPS  ,"6.15   """,No,3340   mAh,152.9   mm,72.7   mm,7.4   mm,159   g
22,2020-08-13 15:19:42.604341,2020-08-13,2,Unieuro,Android  ,Xiaomi,Redmi Note 8 Pro,€229.90,€299.90,6   GB,128   GB,Dual SIM ibrida  ,Sì  ,Sì  ,Nero  ,,"6.53   """,No,4500   mAh,161.35   mm,76.4   mm,8.79   mm,199.8   g
23,2020-08-13 15:20:29.455890,2020-08-13,2,Unieuro,Android  ,Motorola,moto g8 power,€199.00,€249.99,4   GB,64   GB,,Sì  ,Sì  ,Nero  ,IPS  ,"6.4   """,No,5000   mAh,155.95   mm,75.84   mm,9.63   mm,197   g
24,2020-08-13 15:21:04.954491,2020-08-13,2,Unieuro,Android  ,ASUS,ZenFone Max (M1) nero,€119.00,€159.99,3   GB,32   GB,Doppia SIM  ,Sì  ,Sì  ,Nero  ,,"5.5   """,No,4000   mAh,8.7   mm,147.3   mm,70.9   mm,150   g
25,2020-08-13 15:21:34.923873,2020-08-13,2,Unieuro,Android  ,Huawei,P20 Pro,€259.00,€329.00,6   GB,128   GB,SIM singola  ,Sì  ,Sì  ,Nero  ,AMOLED  ,"6.1   """,No,4000   mAh,155   mm,73.9   mm,7.8   mm,180   g
26,2020-08-13 15:22:30.387776,2020-08-13,2,Unieuro,Android  ,P30,lite New Edition,€279.00,€349.90,6   GB,256   GB,Dual SIM ibrida  ,Sì  ,Sì  ,Blu  ,IPS  ,"6.15   """,No,3340   mAh,152.9   mm,72.7   mm,7.4   mm,159   g
27,2020-08-13 15:23:18.119341,2020-08-13,2,Unieuro,Android  ,Motorola,one Macro,€149.90,€209.99,4   GB,64   GB,Dual SIM ibrida  ,Sì  ,Sì  ,Blu  ,IPS  ,"6.2   """,No,4000   mAh,157.6   mm,75.41   mm,8.99   mm,186   g
28,2020-08-13 15:24:01.502987,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy A21s SM-A217F/DSN,€179.90,€209.90,3   GB,32   GB,Doppia SIM  ,Sì  ,,Nero  ,PLS  ,"6.5   """,No,5000   mAh,163.7   mm,75.3   mm,8.9   mm,192   g
29,2020-08-13 15:24:29.721489,2020-08-13,2,Unieuro,Android  ,Huawei,P40 lite E,€179.90,€199.90,4   GB,64   GB,Doppia SIM  ,Sì  ,,Nero  ,IPS  ,"6.39   """,No,4000   mAh,159.81   mm,76.13   mm,8.13   mm,176   g
30,2020-08-13 15:24:55.646128,2020-08-13,2,Unieuro,Android  ,Xiaomi,Redmi Note 9,€199.90,€229.90,4   GB,128   GB,Doppia SIM  ,Sì  ,,Grigio  ,,"6.53   """,No,5020   mAh,162.3   mm,77.2   mm,8.9   mm,199   g
31,2020-08-13 15:25:31.049590,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy S10 SM-G973F/DS,€579.00,€779.00,8   GB,128   GB,Dual SIM ibrida  ,Sì  ,Sì  ,Nero  ,Dynamic AMOLED  ,"6.1   """,No,3400   mAh,149.9   mm,70.4   mm,7.8   mm,157   g
32,2020-08-13 15:26:51.170213,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy A30s,€199.00,€279.00,4   GB,64   GB,Doppia SIM  ,Sì  ,,Bianco  ,SAMOLED  ,"6.4   """,No,4000   mAh,158.5   mm,74.7   mm,7.8   mm,169   g
33,2020-08-13 15:27:36.305067,2020-08-13,2,Unieuro,Android  ,Oppo,A5 2020,€139.00,€179.00,3   GB,64   GB,Doppia SIM  ,Sì  ,Sì  ,Nero  ,TFT  ,"6.5   """,No,5000   mAh,163.6   mm,75.6   mm,9.1   mm,195   g
34,2020-08-13 15:28:23.200967,2020-08-13,2,Unieuro,Android  ,Oppo,A9 2020,€189.00,€229.00,4   GB,128   GB,Doppia SIM  ,Sì  ,Sì  ,Porpora  ,TFT  ,"6.5   """,No,5000   mAh,163.6   mm,75.6   mm,9.1   mm,195   g
35,2020-08-13 15:29:05.485899,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy A41,€239.90,€299.90,4   GB,64   GB,,Sì  ,,Nero  ,SAMOLED  ,"6.1   """,No,3500   mAh,149.9   mm,68.9   mm,7.9   mm,152   g
36,2020-08-13 15:29:39.142200,2020-08-13,2,Unieuro,Android  ,Huawei,P40 lite,€249.90,€299.90,8   GB,128   GB,Dual SIM ibrida  ,Sì  ,Sì  ,Verde  ,LCD  ,"6.4   """,No,4200   mAh,159.2   mm,76.3   mm,8.7   mm,183   g
37,2020-08-13 15:30:33.406148,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy,€779.00,€1029.00,8   GB,128   GB,Doppia SIM  ,Sì  ,Sì  ,Blu  ,Dynamic AMOLED  ,"6.7   """,No,4500   mAh,161.9   mm,73.7   mm,7.8   mm,186   g
38,2020-08-13 15:31:43.964269,2020-08-13,2,Unieuro,Android  ,Oppo,A9 2020,€189.00,€229.00,4   GB,128   GB,Doppia SIM  ,Sì  ,Sì  ,Verde  ,TFT  ,"6.5   """,No,5000   mAh,163.6   mm,75.6   mm,9.1   mm,195   g
39,2020-08-13 15:32:26.538791,2020-08-13,2,Unieuro,Android  ,Huawei,P smart 2020,€175.00,€199.90,4   GB,128   GB,Dual SIM ibrida  ,Sì  ,,Blu  ,LCD  ,"6.21   """,No,3400   mAh,153.36   mm,73.55   mm,8.2   mm,163   g
40,2020-08-13 15:32:58.653665,2020-08-13,2,Unieuro,Android  ,Huawei,Y5p,€99.90,€109.90,2   GB,32   GB,Doppia SIM  ,Sì  ,,Blu  ,IPS  ,"5.45   """,No,3020   mAh,146.5   mm,70.94   mm,8.35   mm,144   g
41,2020-08-13 15:33:25.256698,2020-08-13,2,Unieuro,Android  ,Huawei,P40 lite E,€169.00,€199.90,4   GB,64   GB,Doppia SIM  ,Sì  ,,Blu  ,IPS  ,"6.39   """,No,4000   mAh,159.81   mm,76.13   mm,8.13   mm,176   g
42,2020-08-13 15:33:58.352356,2020-08-13,2,Unieuro,Android  ,Huawei,P30 lite New Edition,€279.90,€349.90,6   GB,256   GB,Dual SIM ibrida  ,Sì  ,Sì  ,Nero  ,IPS  ,"6.15   """,No,3340   mAh,152.9   mm,72.7   mm,7.4   mm,159   g
43,2020-08-13 15:34:41.881961,2020-08-13,2,Unieuro,Android  ,Motorola,one Fusion+,€259.00,€299.90,6   GB,128   GB,SIM singola  ,Sì  ,,Blu  ,IPS  ,"6.5   """,No,5000   mAh,162.9   mm,76.9   mm,9.6   mm,210   g
44,2020-08-13 15:35:18.519227,2020-08-13,2,Unieuro,Android  ,ASUS,ZenFone 6,€399.00,€499.00,6   GB,64   GB,Doppia SIM  ,Sì  ,Si  ,Nero  ,IPS  ,"6.4   """,No,5000   mAh,159.1   mm,75.44   mm,9.1   mm,190   g
45,2020-08-13 15:36:11.915940,2020-08-13,2,Unieuro,Android  ,realme,5,€146.00,€199.90,4   GB,128   GB,Doppia SIM  ,,Sì  ,Porpora  ,,"6.5   """,No,5000   mAh,9.3   mm,75.6   mm,164.4   mm,198   g
46,2020-08-13 15:36:36.794589,2020-08-13,2,Unieuro,Android  ,Huawei,P30 Pro,€569.90,€849.90,8   GB,128   GB,Dual SIM ibrida  ,Sì  ,Sì  ,Nero  ,OLED  ,"6.47   """,No,4200   mAh,158   mm,73.4   mm,8.41   mm,192   g
47,2020-08-13 15:37:44.461925,2020-08-13,2,Unieuro,Android  ,Huawei,P30,€439.00,€649.90,6   GB,128   GB,Dual SIM ibrida  ,Sì  ,Sì  ,Nero  ,OLED  ,"6.1   """,No,3650   mAh,149.1   mm,71.36   mm,7.57   mm,165   g
48,2020-08-13 15:38:43.923611,2020-08-13,2,Unieuro,Android  ,Huawei,Y6p 16,€139.00,€159.90,3   GB,64   GB,Doppia SIM  ,Sì  ,,Nero  ,IPS  ,"6.3   """,No,5000   mAh,159.07   mm,74.06   mm,9.04   mm,185   g
49,2020-08-13 15:39:12.657219,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy S20 Ultra,€1299.00,€1379.00,12   GB,128   GB,Doppia SIM  ,Sì  ,Sì  ,Nero  ,Dynamic AMOLED  ,"6.9   """,No,5000   mAh,166.9   mm,76   mm,8.8   mm,220   g
50,2020-08-13 15:40:22.322658,2020-08-13,2,Unieuro,Android  ,Xiaomi,Redmi Note 8 Pro,€229.90,€299.90,6   GB,128   GB,Dual SIM ibrida  ,Sì  ,Sì  ,Verde  ,,"6.53   """,No,4500   mAh,161.35   mm,76.4   mm,8.79   mm,199.8   g
51,2020-08-13 15:41:15.191490,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy A41,€239.90,€299.90,4   GB,64   GB,,Sì  ,,Bianco  ,SAMOLED  ,"6.1   """,No,3500   mAh,149.9   mm,68.9   mm,7.9   mm,152   g
52,2020-08-13 15:41:46.435391,2020-08-13,2,Unieuro,Android  ,Xiaomi,Redmi Note 9,€199.90,€229.90,4   GB,128   GB,Doppia SIM  ,Sì  ,,Verde  ,,"6.53   """,No,5020   mAh,162.3   mm,77.2   mm,8.9   mm,199   g
53,2020-08-13 15:42:18.801474,2020-08-13,2,Unieuro,Android  ,Huawei,Y5p,€95.00,€109.90,2   GB,32   GB,Doppia SIM  ,Sì  ,,Nero  ,IPS  ,"5.45   """,No,3020   mAh,146.5   mm,70.94   mm,8.35   mm,144   g
54,2020-08-13 15:42:40.676865,2020-08-13,2,Unieuro,Android  ,Huawei,P40 lite,€249.90,€299.90,8   GB,128   GB,Dual SIM ibrida  ,Sì  ,Sì  ,Nero  ,LCD  ,"6.4   """,No,4200   mAh,159.2   mm,76.3   mm,8.7   mm,183   g
55,2020-08-13 15:43:35.280586,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy A41 SM-A415F,€239.90,€299.90,4   GB,64   GB,,Sì  ,,Blu  ,SAMOLED  ,"6.1   """,No,3500   mAh,149.9   mm,68.9   mm,7.9   mm,152   g
56,2020-08-13 15:44:14.573581,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy S10,€579.00,€779.00,8   GB,128   GB,Dual SIM ibrida  ,Sì  ,Sì  ,Verde  ,Dynamic AMOLED  ,"6.1   """,No,3400   mAh,149.9   mm,70.4   mm,7.8   mm,157   g
57,2020-08-13 15:45:35.288420,2020-08-13,2,Unieuro,Android  ,Oppo,A5 2020,€139.00,€179.00,3   GB,64   GB,Doppia SIM  ,Sì  ,Sì  ,Bianco  ,TFT  ,"6.5   """,No,5000   mAh,163.6   mm,75.6   mm,9.1   mm,195   g
58,2020-08-13 15:46:18.297681,2020-08-13,2,Unieuro,Android  ,Motorola,Moto E 6s,€105.00,€129.99,2   GB,32   GB,Doppia SIM  ,Sì  ,,Blu  ,IPS  ,"6.1   """,No,3000   mAh,155.6   mm,73   mm,8.5   mm,160   g
59,2020-08-13 15:46:44.589744,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy A21s SM-A217F/DSN,€179.90,€209.90,3   GB,32   GB,Doppia SIM  ,Sì  ,,Bianco  ,PLS  ,"6.5   """,No,5000   mAh,163.7   mm,75.3   mm,8.9   mm,192   g
60,2020-08-13 15:47:16.080311,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy,€779.00,€1029.00,8   GB,128   GB,Doppia SIM  ,Sì  ,Sì  ,Nero  ,Dynamic AMOLED  ,"6.7   """,No,4500   mAh,161.9   mm,73.7   mm,7.8   mm,186   g
61,2020-08-13 15:48:28.876328,2020-08-13,2,Unieuro,Android  ,Huawei,P smart 2019,€159.00,€199.90,3   GB,64   GB,Doppia SIM  ,Sì  ,Sì  ,Nero  ,TFT-LCD  ,"6.21   """,No,3400   mAh,155.2   mm,73.4   mm,7.95   mm,160   g
62,2020-08-13 15:48:59.227834,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy A21s SM-A217F/DSN,€179.90,€209.90,3   GB,32   GB,Doppia SIM  ,Sì  ,,Blu  ,PLS  ,"6.5   """,No,5000   mAh,163.7   mm,75.3   mm,8.9   mm,192   g
63,2020-08-13 15:49:30.455107,2020-08-13,2,Unieuro,Android  ,Huawei,P Smart 2019,€159.90,€199.90,3   GB,64   GB,Doppia SIM  ,Sì  ,Sì  ,Blu  ,TFT-LCD  ,"6.21   """,No,3400   mAh,155.2   mm,73.4   mm,7.95   mm,160   g
64,2020-08-13 15:49:57.795171,2020-08-13,2,Unieuro,Android  ,Xiaomi,Redmi Note 9,€199.90,€229.90,4   GB,128   GB,Doppia SIM  ,Sì  ,,Bianco  ,,"6.53   """,No,5020   mAh,162.3   mm,77.2   mm,8.9   mm,199   g
65,2020-08-13 15:50:27.346947,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy S10 SM-G973F/DS,€579.00,€779.00,8   GB,128   GB,Dual SIM ibrida  ,Sì  ,Sì  ,Bianco  ,Dynamic AMOLED  ,"6.1   """,No,3400   mAh,149.9   mm,70.4   mm,7.8   mm,157   g
66,2020-08-13 15:51:46.532949,2020-08-13,2,Unieuro,Android  ,ASUS,ZenFone Max (M1) oro,€119.00,€159.99,3   GB,32   GB,Doppia SIM  ,Sì  ,Sì  ,Oro  ,,"5.5   """,No,4000   mAh,8.7   mm,147.3   mm,70.9   mm,150   g
67,2020-08-13 15:52:07.594037,2020-08-13,2,Unieuro,Android  ,Huawei,P30 Pro,€569.90,€849.90,8   GB,128   GB,Dual SIM ibrida  ,Sì  ,Sì  ,Blu  ,OLED  ,"6.47   """,No,4200   mAh,158   mm,73.4   mm,8.41   mm,192   g
68,2020-08-13 15:53:15.401415,2020-08-13,2,Unieuro,Android  ,Motorola,one Zoom,€289.00,€429.99,4   GB,128   GB,Doppia SIM  ,Sì  ,Sì  ,Grigio  ,OLED  ,"6.4   """,No,4000   mAh,158   mm,75   mm,8.8   mm,190   g
69,2020-08-13 15:53:55.620382,2020-08-13,2,Unieuro,Android  ,ASUS,ROG Phone ZS600KL-1A032EU smartphone,€399.00,€599.00,8   GB,128   GB,Doppia SIM  ,Sì  ,,Nero  ,AMOLED  ,"6   """,No,4000   mAh,8.3   mm,158.83   mm,76.16   mm,200   g
70,2020-08-13 15:54:18.151703,2020-08-13,2,Unieuro,Android  ,Huawei,P30 Lite,€229.00,€299.90,4   GB,128   GB,Dual SIM ibrida  ,Sì  ,Sì  ,Blu  ,IPS  ,"6.15   """,No,3340   mAh,152.9   mm,72.7   mm,7.4   mm,159   g
71,2020-08-13 15:55:03.383558,2020-08-13,2,Unieuro,Android  ,Xiaomi,Redmi Note 8 Pro,€229.90,€299.90,6   GB,128   GB,Dual SIM ibrida  ,Sì  ,Sì  ,Blu  ,,"6.53   """,No,4500   mAh,161.35   mm,76.4   mm,8.79   mm,199.8   g
72,2020-08-13 15:55:44.383566,2020-08-13,2,Unieuro,Android  ,Oppo,Reno2,€349.90,€449.00,8   GB,256   GB,Doppia SIM  ,Sì  ,Sì  ,Nero  ,AMOLED  ,"6.5   """,No,4000   mAh,160   mm,74.3   mm,9.5   mm,189   g
73,2020-08-13 15:56:27.503724,2020-08-13,2,Unieuro,Android  ,Huawei,P30 Pro,€569.90,€849.90,8   GB,128   GB,Dual SIM ibrida  ,Sì  ,Sì  ,Blu  ,OLED  ,"6.47   """,No,4200   mAh,158   mm,73.4   mm,8.41   mm,192   g
74,2020-08-13 15:57:09.223218,2020-08-13,2,Unieuro,Android  ,Huawei,P30,€439.00,€649.90,6   GB,128   GB,Dual SIM ibrida  ,Sì  ,Sì  ,Multicolore  ,OLED  ,"6.1   """,No,3650   mAh,149.1   mm,71.36   mm,7.57   mm,165   g
75,2020-08-13 15:58:05.560471,2020-08-13,2,Unieuro,Android  ,Oppo,Reno2,€349.90,€449.00,8   GB,256   GB,Doppia SIM  ,Sì  ,Sì  ,Blu  ,AMOLED  ,"6.5   """,No,4000   mAh,160   mm,74.3   mm,9.5   mm,189   g
76,2020-08-13 15:58:51.398936,2020-08-13,2,Unieuro,Android  ,Huawei,P40 lite,€249.90,€299.90,8   GB,128   GB,Dual SIM ibrida  ,Sì  ,Sì  ,Rosa  ,LCD  ,"6.4   """,No,4200   mAh,159.2   mm,76.3   mm,8.7   mm,183   g
77,2020-08-13 15:59:38.836558,2020-08-13,2,Unieuro,Android  ,Oppo,A52,€169.90,€199.00,4   GB,64   GB,Doppia SIM  ,Sì  ,,Bianco  ,IPS  ,"6.5   """,No,4880   mAh,162   mm,75.5   mm,8.9   mm,192   g
78,2020-08-13 16:00:03.620598,2020-08-13,2,Unieuro,Android  ,LG,K41S LMK410EMW,€149.00,€159.90,3   GB,32   GB,Doppia SIM  ,Sì  ,,Titanio  ,IPS  ,"6.55   """,No,4000   mAh,165.7   mm,76.4   mm,8.2   mm,189   g
79,2020-08-13 16:00:37.175404,2020-08-13,2,Unieuro,Android  ,Huawei,P30,€439.00,€649.90,6   GB,128   GB,Dual SIM ibrida  ,Sì  ,Sì  ,Blu  ,OLED  ,"6.1   """,No,3650   mAh,149.1   mm,71.36   mm,7.57   mm,165   g
80,2020-08-13 16:01:37.780720,2020-08-13,2,Unieuro,Android  ,Huawei,P smart 2020,€179.00,€199.90,4   GB,128   GB,Dual SIM ibrida  ,Sì  ,,Nero  ,LCD  ,"6.21   """,No,3400   mAh,153.36   mm,73.55   mm,8.2   mm,163   g
81,2020-08-13 16:02:07.311067,2020-08-13,2,Unieuro,Android  ,Huawei,Y6p 16,€138.00,€159.90,3   GB,64   GB,Doppia SIM  ,Sì  ,,Verde  ,IPS  ,"6.3   """,No,5000   mAh,159.07   mm,74.06   mm,9.04   mm,185   g
82,2020-08-13 16:02:36.548160,2020-08-13,2,Unieuro,Android  ,ASUS,ROG Phone 3 Strix,€799.00,€868.99,8   GB,256   GB,Doppia SIM  ,Sì  ,,Nero  ,AMOLED  ,"6.59   """,No,6000   mAh,171   mm,78   mm,9.85   mm,240   g
83,2020-08-13 16:03:11.603003,2020-08-13,2,Unieuro,Android  ,Motorola,EDGE smartphone 17,€548.00,€699.99,6   GB,128   GB,Doppia SIM  ,Sì  ,,Nero  ,OLED  ,"6.7   """,No,4500   mAh,161.64   mm,71.1   mm,9.29   mm,188   g
84,2020-08-13 16:03:45.191804,2020-08-13,2,Unieuro,Android  ,Oppo,A52,€169.90,€199.00,4   GB,64   GB,Doppia SIM  ,Sì  ,,Nero  ,IPS  ,"6.5   """,No,5000   mAh,162   mm,75.5   mm,8.9   mm,192   g
85,2020-08-13 16:04:18.385747,2020-08-13,2,Unieuro,Android  ,Huawei,Y6s,€139.00,€149.90,3   GB,32   GB,Doppia SIM  ,Sì  ,Sì  ,Nero  ,IPS  ,"6.09   """,No,3020   mAh,156.28   mm,73.5   mm,8   mm,150   g
86,2020-08-13 16:04:48.752873,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy,€779.00,€1029.00,8   GB,128   GB,Doppia SIM  ,Sì  ,Sì  ,Grigio  ,Dynamic AMOLED  ,"6.7   """,No,4500   mAh,161.9   mm,73.7   mm,7.8   mm,186   g
87,2020-08-13 16:05:59.292342,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy S10+ SM-G975F/DS,€679.00,€879.00,8   GB,128   GB,Dual SIM ibrida  ,Sì  ,Sì  ,Nero  ,Dynamic AMOLED  ,"6.4   """,No,4100   mAh,157.6   mm,74.1   mm,7.8   mm,175   g
88,2020-08-13 16:07:21.069099,2020-08-13,2,Unieuro,Android  ,Huawei,P smart S 16,€199.90,€259.90,4   GB,128   GB,Doppia SIM  ,Sì  ,,Bianco  ,OLED  ,"6.3   """,No,4000   mAh,157.4   mm,73.2   mm,7.75   mm,163   g
89,2020-08-13 16:07:50.109181,2020-08-13,2,Unieuro,Android  ,ASUS,ZenFone Max ZB555KL-6C163EU 14,€119.00,€159.99,3   GB,32   GB,Doppia SIM  ,Sì  ,,Rosso  ,IPS  ,"5.5   """,No,4000   mAh,147.3   mm,70.9   mm,8.7   mm,150   g
90,2020-08-13 16:08:26.616925,2020-08-13,2,Unieuro,Android  ,Samsung,Galaxy SM-A315G/DS,€249.90,€299.90,4   GB,64   GB,Doppia SIM  ,Sì  ,,Nero  ,SAMOLED  ,"6.4   """,No,5000   mAh,159.3   mm,73.1   mm,8.6   mm,185   g
91,2020-08-13 16:09:04.303905,2020-08-13,2,Unieuro,Android  ,realme,6,€199.00,€229.99,4   GB,64   GB,Doppia SIM  ,Sì  ,,Blu  ,LCD  ,"6.5   """,No,4300   mAh,162.1   mm,74.8   mm,9.6   mm,191   g
92,2020-08-13 16:09:35.826065,2020-08-13,2,Unieuro,Android  ,Huawei,P40 lite 5G,€369.00,€399.90,6   GB,128   GB,Dual SIM ibrida  ,Sì  ,Sì  ,Argento  ,LTPS  ,"6.5   """,No,4000   mAh,162.31   mm,75   mm,8.58   mm,189   g
93,2020-08-13 16:10:06.982720,2020-08-13,2,Unieuro,Android  ,Motorola,g8 power lite,€155.00,€189.99,4   GB,64   GB,Doppia SIM  ,Sì  ,,Blu  ,IPS  ,"6.5   """,No,5000   mAh,164.94   mm,75.76   mm,9.2   mm,200   g
94,2020-08-13 16:10:46.611694,2020-08-13,2,Unieuro,Android  ,Huawei,Y6p 16,€139.00,€159.90,3   GB,64   GB,Doppia SIM  ,Sì  ,,Porpora  ,IPS  ,"6.3   """,No,5000   mAh,159.07   mm,74.06   mm,9.04   mm,185   g
